Capture Time,Game,Team,Game Time,Opening Odds Time,Edge Type,Edge Value,Predicted Outcome,Probability,Opening Line,Current Line,Model Projection
2026-02-11T22:12:13.966866+00:00,Abilene Christian Wildcats vs. UT-Arlington Mavericks,N/A,Feb 12 09:00PM ET,2026-02-11 20:46:09 UTC,Under,0.0217574794518539,Under,0.5511692441577363,134.5,136.5,129.595
2026-02-11T23:13:03.189914+00:00,CSU Bakersfield Roadrunners vs. Hawai'i Rainbow Warriors,N/A,Feb 12 09:30PM ET,2026-02-11 21:58:27 UTC,Under,0.0103630125380114,Under,0.5225581344892309,148.5,149.5,145.5
2026-02-12T00:36:55.151351+00:00,Drexel Dragons vs. Monmouth Hawks,Drexel Dragons,Feb 12 07:00PM ET,2026-02-11 21:25:59 UTC,Moneyline,0.0148176901012807,Win,0.5722011605282294,-122.0,-126,0.5722011605282294
2026-02-12T00:36:55.156133+00:00,Eastern Washington Eagles vs. Idaho State Bengals,Eastern Washington Eagles,Feb 12 09:00PM ET,2026-02-11 21:58:27 UTC,Moneyline,0.0171673317741407,Win,0.6248596394664485,,-155,0.6248596394664485
2026-02-12T01:39:25.459151+00:00,Charleston Southern Buccaneers vs. Presbyterian Blue Hose,Charleston Southern Buccaneers,Feb 12 07:00PM ET,2026-02-12 01:34:13 UTC,Spread,0.0163040644217511,-3.5,0.5320425632110974,-2.5,-2.5,-4.9
2026-02-12T01:39:25.459202+00:00,Charleston Southern Buccaneers vs. Presbyterian Blue Hose,Charleston Southern Buccaneers,Feb 12 07:00PM ET,2026-02-12 01:34:13 UTC,Moneyline,0.0383766058515351,Win,0.6217099391848685,,-140.0,0.6217099391848685
2026-02-12T01:39:25.459384+00:00,Wagner Seahawks vs. LIU Sharks,N/A,Feb 12 07:00PM ET,2026-02-12 01:34:13 UTC,Over,0.011130608835512,Over,0.5233257307867316,,139.5,143.845
2026-02-12T01:39:25.460691+00:00,South Carolina Upstate Spartans vs. High Point Panthers,South Carolina Upstate Spartans,Feb 12 07:00PM ET,2026-02-12 01:34:13 UTC,Spread,0.0198474412598779,11.5,0.5320425632110974,12.5,12.5,10.2
2026-02-12T18:25:02.498148+00:00,Duke Blue Devils vs. Michigan Wolverines,Michigan Wolverines,Feb 21 06:30PM ET,2026-02-12 18:18:27 UTC,Spread,0.0128117939803281,-2.5,0.5320425632110974,,-1.5,-4.4
2026-02-12T18:25:02.498202+00:00,Duke Blue Devils vs. Michigan Wolverines,Michigan Wolverines,Feb 21 06:30PM ET,2026-02-12 18:18:27 UTC,Moneyline,0.0401428318590668,Win,0.5956983874146224,,-125.0,0.5956983874146224
2026-02-12T19:27:02.574440+00:00,Pennsylvania Quakers vs. Columbia Lions,Pennsylvania Quakers,Feb 13 07:00PM ET,2026-02-12 19:23:40 UTC,Moneyline,0.0284539835899058,Win,0.6065130553198637,,-137.0,0.6065130553198637
2026-02-12T19:27:02.575577+00:00,Loyola (Chi) Ramblers vs. Saint Louis Billikens,Saint Louis Billikens,Feb 13 08:30PM ET,2026-02-12 19:23:40 UTC,Spread,0.0241897189022821,-20.0,0.547999242711806,-18.5,-18.5,-21.8
2026-02-12T19:27:02.575766+00:00,Miami (OH) RedHawks vs. Ohio Bobcats,Miami (OH) RedHawks,Feb 13 09:00PM ET,2026-02-12 19:23:40 UTC,Spread,0.0241897189022821,-11.0,0.547999242711806,-9.5,-9.5,-13.6
2026-02-12T19:27:02.576222+00:00,Hampton Pirates vs. North Carolina A&T Aggies,North Carolina A&T Aggies,Feb 13 11:00PM ET,2026-02-12 19:23:40 UTC,Spread,0.0144424253735896,2.5,0.5336731946043589,3.5,3.5,0.6
2026-02-12T20:13:51.172959+00:00,GW Revolutionaries vs. George Mason Patriots,GW Revolutionaries,Feb 13 07:00PM ET,2026-02-12 19:23:40 UTC,Moneyline,0.0450770073231012,Win,0.6318538668272335,,-142,0.6318538668272335
2026-02-12T22:11:33.840498+00:00,Harvard Crimson vs. Brown Bears,Harvard Crimson,Feb 13 07:00PM ET,2026-02-12 19:23:40 UTC,Spread,0.0108932112821685,-8.5,0.5347027350916924,-7.5,-7.5,-9.7
2026-02-13T16:19:16.729660+00:00,North Carolina Tar Heels vs. Pittsburgh Panthers,North Carolina Tar Heels,Feb 14 02:00PM ET,2026-02-13 16:14:38 UTC,Spread,0.0549117930187821,-12.5,0.5671069149700017,,-10.5,-15.2
2026-02-13T16:19:16.730148+00:00,Baylor Bears vs. Louisville Cardinals,Louisville Cardinals,Feb 14 04:00PM ET,2026-02-13 16:14:38 UTC,Spread,0.0241897189022821,-7.0,0.547999242711806,,-5.5,-8.75
2026-02-13T16:19:16.730190+00:00,Baylor Bears vs. Louisville Cardinals,Louisville Cardinals,Feb 14 04:00PM ET,2026-02-13 16:14:38 UTC,Moneyline,0.0168575787764003,Win,0.7428849760366744,,-265.0,0.7428849760366744
2026-02-13T21:15:35.844240+00:00,Utah State Aggies vs. Memphis Tigers,N/A,Feb 14 08:00PM ET,2026-02-13 20:46:15 UTC,Under,0.0103630125380114,Under,0.5225581344892309,,151.5,148.29
2026-02-13T23:13:10.313672+00:00,St. Bonaventure Bonnies vs. Duquesne Dukes,Duquesne Dukes,Feb 14 04:00PM ET,2026-02-13 22:48:44 UTC,Spread,0.0110837320477135,2.0,0.5160342270972185,,2.5,0.9
2026-02-13T23:13:10.315892+00:00,Western Kentucky Hilltoppers vs. Middle Tennessee Blue Raiders,Middle Tennessee Blue Raiders,Feb 14 08:00PM ET,2026-02-13 22:48:44 UTC,Spread,0.0119011295695456,3.0,0.5168516246190507,,3.5,2.45
2026-02-14T00:36:14.671481+00:00,UNC Asheville Bulldogs vs. Presbyterian Blue Hose,UNC Asheville Bulldogs,Feb 14 02:00PM ET,2026-02-13 23:42:02 UTC,Spread,0.0154719658609231,-5.5,0.5347027350916924,-4.5,-4.5,-6.55
2026-02-14T00:36:14.671752+00:00,Central Arkansas Bears vs. West Georgia Wolves,Central Arkansas Bears,Feb 14 02:00PM ET,2026-02-13 23:25:10 UTC,Spread,0.0198474412598779,-12.5,0.5320425632110974,-11.5,-11.5,-13.5
2026-02-14T00:36:14.676621+00:00,Norfolk St Spartans vs. Delaware St Hornets,N/A,Feb 14 04:30PM ET,2026-02-14 00:14:17 UTC,Under,0.011130608835512,Under,0.5233257307867316,135.5,135.5,131.57999999999998
2026-02-14T00:36:14.676728+00:00,SIU-Edwardsville Cougars vs. Tenn-Martin Skyhawks,SIU-Edwardsville Cougars,Feb 14 04:30PM ET,2026-02-13 23:42:02 UTC,Moneyline,0.0165176435822222,Win,0.557802047251947,,-118.0,0.557802047251947
2026-02-14T00:36:14.677280+00:00,Northwestern St Demons vs. SE Louisiana Lions,Northwestern St Demons,Feb 14 04:30PM ET,2026-02-14 00:14:17 UTC,Spread,0.0223183131234672,-2.0,0.5173678180739623,-1.5,-1.5,-2.2
2026-02-14T00:36:14.677882+00:00,Eastern Illinois Panthers vs. Arkansas-Little Rock Trojans,Eastern Illinois Panthers,Feb 14 04:30PM ET,2026-02-13 23:42:02 UTC,Spread,0.0106876331893855,0.0,0.5519720368591103,1.5,1.5,-2.1
2026-02-14T00:36:14.678169+00:00,UC Davis Aggies vs. Long Beach St 49ers,UC Davis Aggies,Feb 14 05:00PM ET,2026-02-13 23:54:28 UTC,Moneyline,0.0100485277094681,Win,0.7023562200171604,,-225.0,0.7023562200171604
2026-02-14T00:36:14.678491+00:00,Central Michigan Chippewas vs. Northern Illinois Huskies,Central Michigan Chippewas,Feb 14 05:00PM ET,2026-02-13 23:42:02 UTC,Moneyline,0.0215664409333766,Win,0.6294095781882786,,-155.0,0.6294095781882786
2026-02-14T00:36:14.679753+00:00,Pepperdine Waves vs. Loyola Marymount Lions,N/A,Feb 14 05:00PM ET,2026-02-13 22:48:44 UTC,Under,0.0188920659809246,Under,0.5310871879321442,143.5,143.5,138.35
2026-02-14T00:36:14.683488+00:00,East Tennessee St Buccaneers vs. Samford Bulldogs,East Tennessee St Buccaneers,Feb 14 12:00PM ET,2026-02-13 23:09:14 UTC,Moneyline,0.0191453494820346,Win,0.733431063767749,,-250.0,0.733431063767749
2026-02-14T01:38:16.075179+00:00,Ball State Cardinals vs. Kent State Golden Flashes,Ball State Cardinals,Feb 14 02:00PM ET,2026-02-13 23:09:14 UTC,Spread,0.0119011295695456,7.0,0.5168516246190507,8.5,7.5,5.95
2026-02-14T01:38:16.081228+00:00,Fresno St Bulldogs vs. Air Force Falcons,N/A,Feb 14 05:00PM ET,2026-02-13 22:48:44 UTC,Under,0.0119927540196292,Under,0.5300650431762558,141.5,141.5,136.0977408871775
2026-02-14T03:02:44.906737+00:00,Rice Owls vs. East Carolina Pirates,Rice Owls,Feb 14 02:00PM ET,2026-02-13 23:42:02 UTC,Spread,0.0119011295695456,-6.0,0.5168516246190507,-4.5,-5.5,-6.65
2026-02-14T04:36:59.746824+00:00,Le Moyne Dolphins vs. Chicago St Cougars,Le Moyne Dolphins,Feb 14 01:00PM ET,2026-02-14 03:35:44 UTC,Moneyline,0.0175759806932152,Win,0.7509093140265485,,-275.0,0.7509093140265485
2026-02-14T09:11:45.249169+00:00,Utah Tech Trailblazers vs. Cal Baptist Lancers,Utah Tech Trailblazers,Feb 14 09:00PM ET,2026-02-14 08:45:23 UTC,Spread,0.0336731946043589,1.5,0.5336731946043589,,2.5,0.6
2026-02-14T09:11:45.249233+00:00,Utah Tech Trailblazers vs. Cal Baptist Lancers,N/A,Feb 14 09:00PM ET,2026-02-14 08:45:23 UTC,Under,0.0134423846601043,Under,0.5256375066113239,,142.5,139.1962567996575
2026-02-14T16:09:40.502245+00:00,Princeton Tigers vs. Columbia Lions,Princeton Tigers,Feb 14 06:00PM ET,2026-02-14 13:57:36 UTC,Moneyline,0.0191304347826086,Win,0.5191304347826087,,-100,0.5191304347826087
2026-02-14T20:08:36.384972+00:00,San José St Spartans vs. Grand Canyon Antelopes,San José St Spartans,Feb 14 05:00PM ET,2026-02-14 16:18:50 UTC,Spread,0.0214780726531393,10.5,0.5336731946043589,12.5,11.5,9.05
2026-02-14T22:07:26.113885+00:00,Temple Owls vs. North Texas Mean Green,N/A,Feb 15 02:00PM ET,2026-02-14 22:05:09 UTC,Under,0.0149342666500869,Under,0.5341650358808562,136.5,136.5,132.035
2026-02-14T22:07:26.114698+00:00,Sacred Heart Pioneers vs. Rider Broncs,Sacred Heart Pioneers,Feb 15 02:00PM ET,2026-02-14 22:05:09 UTC,Spread,0.0110837320477135,-10.0,0.5160342270972185,-9.5,-9.5,-11.15
2026-02-14T22:07:26.114817+00:00,Florida Atlantic Owls vs. South Florida Bulls,Florida Atlantic Owls,Feb 15 02:00PM ET,2026-02-14 21:24:17 UTC,Spread,0.0139702740544709,3.5,0.5320425632110974,4.5,4.5,1.9
2026-02-14T22:07:26.116094+00:00,Murray St Racers vs. Belmont Bruins,Belmont Bruins,Feb 15 06:00PM ET,2026-02-14 21:52:08 UTC,Moneyline,0.0111752113505807,Win,0.5209791329192082,,-104.0,0.5209791329192082
2026-02-14T22:07:26.116422+00:00,Monmouth Hawks vs. Towson Tigers,N/A,Feb 15 07:00PM ET,2026-02-14 21:52:08 UTC,Under,0.0134423846601043,Under,0.5256375066113239,,133.5,129.655
