Capture Time,Game,Team,Game Time,Opening Odds Time,Edge Type,Edge Value,Predicted Outcome,Probability,Opening Line,Current Line,Model Projection
2026-03-09T15:24:40.267955+00:00,Arizona St Sun Devils vs. Baylor Bears,Baylor Bears,Mar 10 12:30PM ET,2026-03-09 14:19:24 UTC,Spread,0.0110837320477135,-3.0,0.5160342270972185,,-2.5,-4.2
2026-03-09T16:26:27.340843+00:00,UMBC Retrievers vs. UMass Lowell River Hawks,UMBC Retrievers,Mar 10 06:00PM ET,2026-03-09 16:12:15 UTC,Spread,0.0241897189022821,-10.0,0.547999242711806,,-8.5,-11.75
2026-03-10T13:32:22.495687+00:00,Prairie View Panthers vs. Alcorn St Braves,N/A,Mar 10 01:00PM ET,2026-03-10 13:27:41 UTC,Over,0.0150273245156961,Over,0.5388368483252199,145.5,145.5,151.12998759334948
2026-03-10T13:32:22.496571+00:00,Wright St Raiders vs. Detroit Mercy Titans,Wright St Raiders,Mar 10 07:00PM ET,2026-03-10 13:27:41 UTC,Moneyline,0.0446664115483407,Win,0.6887900184379052,-180.0,-181.0,0.6887900184379052
2026-03-10T13:32:22.496865+00:00,Hofstra Pride vs. Monmouth Hawks,Hofstra Pride,Mar 10 07:00PM ET,2026-03-10 13:27:41 UTC,Moneyline,0.0380112788444856,Win,0.7154306336831953,,-210.0,0.7154306336831953
2026-03-10T13:32:22.497318+00:00,Gonzaga Bulldogs vs. Santa Clara Broncos,Gonzaga Bulldogs,Mar 10 09:00PM ET,2026-03-10 13:27:41 UTC,Moneyline,0.0321246194857862,Win,0.7636561510173178,-258.0,-272.0,0.7636561510173178
2026-03-10T15:24:05.610418+00:00,Jackson St Tigers vs. Grambling St Tigers,Jackson St Tigers,Mar 10 08:30PM ET,2026-03-10 13:27:41 UTC,Spread,0.01214209412589,6.5,0.5336731946043589,6.5,7.5,5.4
2026-03-10T15:24:05.611166+00:00,McNeese Cowboys vs. UT Rio Grande Valley Vaqueros,UT Rio Grande Valley Vaqueros,Mar 10 09:30PM ET,2026-03-10 13:27:41 UTC,Spread,0.0119011295695456,7.0,0.5168516246190507,8.5,7.5,5.949999999999999
2026-03-10T15:24:05.611844+00:00,Richmond Spiders vs. Loyola (Chi) Ramblers,Richmond Spiders,Mar 11 02:00PM ET,2026-03-10 15:05:55 UTC,Moneyline,0.039335030931176,Win,0.6968692775065184,,-192.0,0.6968692775065184
2026-03-10T16:26:38.818122+00:00,UNLV Rebels vs. Wyoming Cowboys,Wyoming Cowboys,Mar 11 03:00PM ET,2026-03-10 15:37:28 UTC,Spread,0.0270920681615924,1.5,0.5320425632110974,2.5,2.5,0.55
2026-03-10T18:21:24.451300+00:00,Fordham Rams vs. GW Revolutionaries,GW Revolutionaries,Mar 12 11:30AM ET,2026-03-10 18:01:41 UTC,Spread,0.0119011295695456,-6.0,0.5168516246190507,,-5.5,-6.7
2026-03-10T18:21:24.451353+00:00,Fordham Rams vs. GW Revolutionaries,GW Revolutionaries,Mar 12 11:30AM ET,2026-03-10 18:01:41 UTC,Moneyline,0.0199857004806732,Win,0.6974050553193829,,-210.0,0.6974050553193829
2026-03-10T19:19:36.085662+00:00,Memphis Tigers vs. Tulane Green Wave,Memphis Tigers,Mar 11 07:00PM ET,2026-03-10 17:06:15 UTC,Moneyline,0.0119046327748124,Win,0.6345461422087746,-198.0,-165.0,0.6345461422087746
2026-03-10T22:10:03.796567+00:00,NC State Wolfpack vs. Pittsburgh Panthers,NC State Wolfpack,Mar 11 12:00PM ET,2026-03-10 22:07:17 UTC,Spread,0.01214209412589,-9.0,0.5336731946043589,-7.5,-8.0,-10.25
2026-03-10T22:10:03.796627+00:00,NC State Wolfpack vs. Pittsburgh Panthers,NC State Wolfpack,Mar 11 12:00PM ET,2026-03-10 22:07:17 UTC,Moneyline,0.0195252365390751,Win,0.781429998443837,,-320.0,0.781429998443837
2026-03-11T01:38:01.271185+00:00,Bethune-Cookman Wildcats vs. Prairie View Panthers,Bethune-Cookman Wildcats,Mar 11 02:00PM ET,2026-03-11 00:49:27 UTC,Moneyline,0.0100134480760035,Win,0.6721756102381657,,-196,0.6721756102381657
2026-03-11T03:01:18.374250+00:00,Iowa Hawkeyes vs. Maryland Terrapins,Iowa Hawkeyes,Mar 11 12:00PM ET,2026-03-11 02:37:42 UTC,Spread,0.0281625130495865,-12.5,0.5519720368591103,-10.5,-11.0,-14.4
2026-03-11T03:01:18.374301+00:00,Iowa Hawkeyes vs. Maryland Terrapins,Iowa Hawkeyes,Mar 11 12:00PM ET,2026-03-11 02:37:42 UTC,Moneyline,0.0122133765344243,Win,0.878880043201091,,-650.0,0.878880043201091
2026-03-11T11:16:18.602302+00:00,Liberty Flames vs. Missouri St Bears,Liberty Flames,Mar 11 06:30PM ET,2026-03-11 10:28:41 UTC,Moneyline,0.0301483880646574,Win,0.7293795052062223,-230.0,-232.0,0.7293795052062223
2026-03-11T11:16:18.604677+00:00,TCU Horned Frogs vs. Oklahoma St Cowboys,TCU Horned Frogs,Mar 11 09:30PM ET,2026-03-11 10:28:41 UTC,Moneyline,0.0195385200686665,Win,0.6828343662504187,-198.0,-197.0,0.6828343662504187
2026-03-11T13:32:14.466515+00:00,Florida A&M Rattlers vs. Jackson St Tigers,Jackson St Tigers,Mar 11 08:30PM ET,2026-03-11 10:28:41 UTC,Spread,0.0119011295695456,4.0,0.5168516246190507,4.5,4.5,3.0
2026-03-12T03:05:00.712173+00:00,Wisconsin Badgers vs. Washington Huskies,Washington Huskies,Mar 12 02:30PM ET,2026-03-12 02:17:21 UTC,Spread,0.0139702740544709,6.0,0.5320425632110974,6.5,7.0,4.75
2026-03-12T03:05:00.712579+00:00,Utah State Aggies vs. UNLV Rebels,Utah State Aggies,Mar 12 03:00PM ET,2026-03-12 02:17:21 UTC,Moneyline,0.0218877814849111,Win,0.7515681467817147,-278.0,-270.0,0.7515681467817147
2026-03-12T03:05:00.713151+00:00,Purdue Boilermakers vs. Northwestern Wildcats,Purdue Boilermakers,Mar 12 06:30PM ET,2026-03-12 02:17:21 UTC,Spread,0.0289950287353235,-12.5,0.5638787496655561,-10.5,-10.5,-15.5
2026-03-12T03:05:00.713189+00:00,Purdue Boilermakers vs. Northwestern Wildcats,Purdue Boilermakers,Mar 12 06:30PM ET,2026-03-12 02:17:21 UTC,Moneyline,0.0296875362149692,Win,0.8758413823688154,,-550.0,0.8758413823688154
2026-03-12T03:05:00.713505+00:00,Houston Cougars vs. BYU Cougars,Houston Cougars,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Spread,0.0311684692917243,-9.5,0.5638787496655561,,-7.5,-12.3
2026-03-12T03:05:00.713541+00:00,Houston Cougars vs. BYU Cougars,Houston Cougars,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Moneyline,0.0494483627389783,Win,0.8055459237145881,,-310.0,0.8055459237145881
2026-03-12T03:05:00.713585+00:00,Houston Cougars vs. BYU Cougars,N/A,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Under,0.0343766660376025,Under,0.5465717879888221,,151.5,143.877574825651
2026-03-12T03:05:00.713766+00:00,Duke Blue Devils vs. Florida St Seminoles,N/A,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Under,0.0178699212250362,Under,0.5300650431762558,,153.5,147.953734581581
2026-03-12T03:05:00.713908+00:00,Georgia Bulldogs vs. Ole Miss Rebels,Georgia Bulldogs,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Moneyline,0.0240938283587869,Win,0.7463160505810091,,-260.0,0.7463160505810091
2026-03-12T03:05:00.714056+00:00,Charlotte 49ers vs. Tulane Green Wave,Charlotte 49ers,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Spread,0.0119011295695456,-2.0,0.5168516246190507,,-1.5,-2.15
2026-03-12T03:05:00.714092+00:00,Charlotte 49ers vs. Tulane Green Wave,Charlotte 49ers,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Moneyline,0.011783377127929,Win,0.5422998090528117,,-113.0,0.5422998090528117
2026-03-12T03:05:00.714432+00:00,Davidson Wildcats vs. Loyola (Chi) Ramblers,Davidson Wildcats,Mar 12 07:30PM ET,2026-03-12 02:17:21 UTC,Moneyline,0.0466991176001911,Win,0.783495654396728,-285.0,-280.0,0.783495654396728
2026-03-12T03:05:00.715507+00:00,Texas Tech Red Raiders vs. Iowa State Cyclones,Texas Tech Red Raiders,Mar 12 12:30PM ET,2026-03-12 02:17:21 UTC,Spread,0.01214209412589,4.5,0.5336731946043589,5.5,5.5,3.35
2026-03-12T04:38:41.765737+00:00,Georgia Bulldogs vs. Ole Miss Rebels,Georgia Bulldogs,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Spread,0.0131155217815734,-7.0,0.547999242711806,-6.5,-5.5,-9.2
2026-03-12T04:38:41.766035+00:00,Duke Blue Devils vs. Florida St Seminoles,Duke Blue Devils,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Spread,0.0131155217815734,-19.0,0.547999242711806,,-17.5,-21.1
2026-03-12T04:38:41.767488+00:00,St. John's Red Storm vs. Providence Friars,N/A,Mar 12 12:00PM ET,2026-03-12 02:17:21 UTC,Over,0.0137517570229503,Over,0.5375612808324742,,160.5,166.6258307927945
2026-03-12T05:27:36.845776+00:00,UConn Huskies vs. Xavier Musketeers,N/A,Mar 12 07:00PM ET,2026-03-12 02:17:21 UTC,Under,0.0103630125380114,Under,0.5225581344892309,152.5,151.5,147.7518036755415
2026-03-12T10:18:28.049605+00:00,San Diego St Aztecs vs. Colorado St Rams,San Diego St Aztecs,Mar 12 09:00PM ET,2026-03-12 09:50:46 UTC,Moneyline,0.0253732068877621,Win,0.6975043544287456,,-205,0.6975043544287456
2026-03-12T11:16:00.764068+00:00,Villanova Wildcats vs. Georgetown Hoyas,Villanova Wildcats,Mar 12 09:30PM ET,2026-03-12 09:50:46 UTC,Moneyline,0.0209400881447876,Win,0.7828448500495495,,-320,0.7828448500495495
2026-03-12T11:16:00.764738+00:00,Utah Tech Trailblazers vs. Abilene Christian Wildcats,Utah Tech Trailblazers,Mar 12 11:30PM ET,2026-03-12 09:50:46 UTC,Moneyline,0.0151017789042353,Win,0.6018786384083676,,-142,0.6018786384083676
2026-03-12T22:08:53.274860+00:00,Dayton Flyers vs. St. Bonaventure Bonnies,N/A,Mar 13 02:00PM ET,2026-03-12 22:06:02 UTC,Over,0.0150273245156961,Over,0.5388368483252199,,140.5,147.0
2026-03-12T22:08:53.275075+00:00,Alabama A&M Bulldogs vs. Prairie View Panthers,N/A,Mar 13 02:00PM ET,2026-03-12 22:06:02 UTC,Over,0.0273597203482124,Over,0.5511692441577363,143.5,143.5,150.577156491585
2026-03-12T22:08:53.275959+00:00,Arizona Wildcats vs. Iowa State Cyclones,Arizona Wildcats,Mar 13 07:00PM ET,2026-03-12 22:06:02 UTC,Spread,0.0156009054477324,-5.5,0.5336731946043589,-4.5,-4.5,-7.45
2026-03-12T22:08:53.276004+00:00,Arizona Wildcats vs. Iowa State Cyclones,Arizona Wildcats,Mar 13 07:00PM ET,2026-03-12 22:06:02 UTC,Moneyline,0.0368266325265034,Win,0.6968358682688263,-205.0,-194.0,0.6968358682688263
2026-03-12T23:10:22.833205+00:00,Arizona Wildcats vs. Iowa State Cyclones,N/A,Mar 13 07:00PM ET,2026-03-12 22:06:02 UTC,Over,0.0150273245156961,Over,0.5388368483252199,142.5,142.5,148.5620838759285
2026-03-13T03:03:09.505955+00:00,Vanderbilt Commodores vs. Tennessee Volunteers,Vanderbilt Commodores,Mar 13 03:30PM ET,2026-03-13 02:37:45 UTC,Spread,0.0139702740544709,-2.5,0.5320425632110974,-1.5,-1.5,-3.7
2026-03-13T03:03:09.506006+00:00,Vanderbilt Commodores vs. Tennessee Volunteers,Vanderbilt Commodores,Mar 13 03:30PM ET,2026-03-13 02:37:45 UTC,Moneyline,0.0330948852368611,Win,0.5785494306914065,-120.0,-120.0,0.5785494306914065
2026-03-13T03:03:09.506199+00:00,VCU Rams vs. Duquesne Dukes,Duquesne Dukes,Mar 13 05:00PM ET,2026-03-13 02:37:45 UTC,Spread,0.0257725140997362,7.5,0.5638787496655561,8.5,9.5,4.7
2026-03-13T03:03:09.506828+00:00,Nebraska Cornhuskers vs. Purdue Boilermakers,Nebraska Cornhuskers,Mar 13 06:30PM ET,2026-03-13 02:37:45 UTC,Spread,0.0289037155541542,2.5,0.5504348160326231,3.5,4.0,0.5
2026-03-13T03:03:09.507327+00:00,Akron Zips vs. Kent State Golden Flashes,Akron Zips,Mar 13 07:30PM ET,2026-03-13 02:37:45 UTC,Moneyline,0.0174724642417427,Win,0.7833541728945357,-340.0,-327.0,0.7833541728945357
2026-03-13T03:03:09.507579+00:00,Utah State Aggies vs. Nevada Wolf Pack,Utah State Aggies,Mar 13 09:30PM ET,2026-03-13 02:37:45 UTC,Moneyline,0.0189662296108352,Win,0.7327261968976886,-265.0,-249.0,0.7327261968976886
2026-03-13T03:03:09.508169+00:00,UAB Blazers vs. Charlotte 49ers,UAB Blazers,Mar 13 12:30PM ET,2026-03-13 02:37:45 UTC,Spread,0.0139702740544709,-4.5,0.5320425632110974,-3.5,-3.5,-5.6
2026-03-13T03:03:09.508209+00:00,UAB Blazers vs. Charlotte 49ers,UAB Blazers,Mar 13 12:30PM ET,2026-03-13 02:37:45 UTC,Moneyline,0.0364600902337844,Win,0.6487700018765086,-162.0,-158.0,0.6487700018765086
