Capture Time,Game,Team,Game Time,Opening Odds Time,Edge Type,Edge Value,Predicted Outcome,Probability,Opening Line,Current Line,Model Projection
2026-01-01T22:22:22.930902+00:00,LIU Sharks vs. Central Connecticut St Blue Devils,LIU Sharks,Jan 02 07:00PM ET,2026-01-01 22:04:51 UTC,Spread,0.0199183841077404,-6.0,0.5504348160326231,-4.5,-4.5,-7.800000000000001
2026-01-01T23:35:04.649499+00:00,LIU Sharks vs. Central Connecticut St Blue Devils,LIU Sharks,Jan 02 07:00PM ET,2026-01-01 22:04:51 UTC,Moneyline,0.0194425696363153,Win,0.6757958998205382,-191.0,-191.0,0.6757958998205382
2026-01-02T17:47:27.413460+00:00,Arkansas Razorbacks vs. Tennessee Volunteers,N/A,Jan 03 03:00PM ET,2026-01-02 17:38:02 UTC,Over,0.0103555120713323,Over,0.5341650358808562,152.5,152.5,157.63
2026-01-02T18:42:03.377513+00:00,Kansas St Wildcats vs. BYU Cougars,Kansas St Wildcats,Jan 03 01:30PM ET,2026-01-02 18:25:14 UTC,Spread,0.0714966378722655,11.5,0.5953061616817894,14.5,14.5,7.55
2026-01-02T18:42:03.377721+00:00,Cincinnati Bearcats vs. Houston Cougars,Cincinnati Bearcats,Jan 03 02:00PM ET,2026-01-02 18:25:14 UTC,Spread,0.0281625130495865,10.0,0.5519720368591103,11.5,11.5,7.25
2026-01-02T18:42:03.377853+00:00,South Carolina Gamecocks vs. Vanderbilt Commodores,South Carolina Gamecocks,Jan 03 02:00PM ET,2026-01-02 18:25:14 UTC,Spread,0.0714966378722655,15.5,0.5953061616817894,18.5,18.5,11.05
2026-01-02T18:53:21.899846+00:00,UCF Knights vs. Kansas Jayhawks,UCF Knights,Jan 03 02:00PM ET,2026-01-02 18:43:53 UTC,Spread,0.0241897189022821,5.0,0.547999242711806,6.5,6.5,3.25
2026-01-02T20:22:25.489884+00:00,Georgia Bulldogs vs. Auburn Tigers,Georgia Bulldogs,Jan 03 01:00PM ET,2026-01-02 19:22:29 UTC,Moneyline,0.0240507019676654,Win,0.6792231157607689,-190,-190,0.6792231157607689
2026-01-02T21:20:59.136044+00:00,St. John's Red Storm vs. Providence Friars,St. John's Red Storm,Jan 03 12:00PM ET,2026-01-02 21:04:39 UTC,Spread,0.0184242042110106,-12.5,0.5638787496655561,-10.5,-10.5,-15.75
2026-01-02T21:20:59.136178+00:00,Butler Bulldogs vs. Villanova Wildcats,Butler Bulldogs,Jan 03 12:00PM ET,2026-01-02 21:04:39 UTC,Moneyline,0.0132826159412906,Win,0.5132826159412907,-100.0,-100.0,0.5132826159412907
2026-01-02T22:22:02.399679+00:00,Coastal Carolina Chanticleers vs. Georgia St Panthers,Coastal Carolina Chanticleers,Jan 03 01:00PM ET,2026-01-02 22:04:41 UTC,Spread,0.0144424253735896,-8.0,0.5336731946043589,-7.0,-7.0,-8.95
2026-01-02T22:22:02.399810+00:00,The Citadel Bulldogs vs. Wofford Terriers,The Citadel Bulldogs,Jan 03 01:00PM ET,2026-01-02 22:04:41 UTC,Spread,0.0144424253735896,9.5,0.5336731946043589,10.5,10.5,8.350000000000001
2026-01-02T22:22:02.403114+00:00,Temple Owls vs. UTSA Roadrunners,Temple Owls,Jan 03 12:00PM ET,2026-01-02 22:04:41 UTC,Spread,0.0287684734810367,-12.5,0.547999242711806,-11.0,-11.0,-14.25
2026-01-02T22:22:02.403821+00:00,Duquesne Dukes vs. VCU Rams,Duquesne Dukes,Jan 03 12:00PM ET,2026-01-02 22:04:41 UTC,Spread,0.0128117939803281,6.0,0.5320425632110974,7.0,7.0,4.85
2026-01-02T22:37:12.159967+00:00,Loyola (Chi) Ramblers vs. Dayton Flyers,Dayton Flyers,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Spread,0.0144424253735896,-10.0,0.5336731946043589,-9.0,-9.0,-11.65
2026-01-02T22:37:12.160224+00:00,Georgia Tech Yellow Jackets vs. Boston College Eagles,N/A,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Under,0.0135277075942725,Under,0.5233316291629,143.0,143.0,138.42000000000002
2026-01-02T22:37:12.160415+00:00,Eastern Michigan Eagles vs. Ohio Bobcats,N/A,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Under,0.0211458059980014,Under,0.5426769064764703,150.5,150.5,144.5
2026-01-02T22:37:12.160515+00:00,Eastern Michigan Eagles vs. Ohio Bobcats,Eastern Michigan Eagles,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Spread,0.0446479804347867,0.0,0.5638787496655561,2.0,2.0,-2.45
2026-01-02T22:37:12.160834+00:00,Massachusetts Minutemen vs. Bowling Green Falcons,Massachusetts Minutemen,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Spread,0.0287684734810367,1.5,0.547999242711806,3.0,3.0,-0.3
2026-01-02T22:37:12.161110+00:00,North Dakota Fighting Hawks vs. South Dakota St Jackrabbits,North Dakota Fighting Hawks,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Spread,0.0128117939803281,7.5,0.5320425632110974,8.5,8.5,5.9
2026-01-02T22:37:12.161436+00:00,Buffalo Bulls vs. Ball State Cardinals,Buffalo Bulls,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Spread,0.0312040468018538,-8.5,0.5504348160326231,-7.0,-7.0,-11.1
2026-01-02T22:49:24.224271+00:00,Miami (OH) RedHawks vs. Akron Zips,Miami (OH) RedHawks,Jan 03 03:30PM ET,2026-01-02 22:39:06 UTC,Spread,0.0287684734810367,2.0,0.547999242711806,3.5,3.5,-0.2499999999999999
2026-01-02T22:49:24.224447+00:00,UL Monroe Warhawks vs. Texas State Bobcats,UL Monroe Warhawks,Jan 03 03:30PM ET,2026-01-02 22:39:06 UTC,Spread,0.0287684734810367,6.5,0.547999242711806,8.0,8.0,4.3
2026-01-02T22:49:24.225321+00:00,Furman Paladins vs. Western Carolina Catamounts,Furman Paladins,Jan 03 04:00PM ET,2026-01-02 22:39:06 UTC,Spread,0.0287684734810367,-11.0,0.547999242711806,-9.5,-9.5,-13.05
2026-01-02T23:02:48.446725+00:00,VMI Keydets vs. Chattanooga Mocs,VMI Keydets,Jan 03 01:00PM ET,2026-01-02 22:04:41 UTC,Spread,0.0128117939803281,5.0,0.5320425632110974,5.0,6.0,3.4
2026-01-02T23:21:55.560777+00:00,Idaho Vandals vs. Eastern Washington Eagles,Idaho Vandals,Jan 03 05:00PM ET,2026-01-02 23:04:24 UTC,Spread,0.0174828107869233,-7.5,0.547999242711806,-6.0,-6.0,-9.4
2026-01-02T23:21:55.560972+00:00,Arizona St Sun Devils vs. Colorado Buffaloes,Arizona St Sun Devils,Jan 03 05:00PM ET,2026-01-02 23:04:24 UTC,Spread,0.0128117939803281,-4.0,0.5320425632110974,-3.0,-3.0,-4.9
2026-01-02T23:21:55.561767+00:00,Texas Longhorns vs. Mississippi St Bulldogs,Mississippi St Bulldogs,Jan 03 06:00PM ET,2026-01-02 23:04:24 UTC,Spread,0.0128117939803281,9.5,0.5320425632110974,10.5,10.5,8.3
2026-01-02T23:21:55.561945+00:00,Charlotte 49ers vs. Wichita St Shockers,Charlotte 49ers,Jan 03 06:00PM ET,2026-01-02 23:04:24 UTC,Spread,0.0144424253735896,5.0,0.5336731946043589,6.0,6.0,3.85
2026-01-02T23:21:55.562189+00:00,Montana Grizzlies vs. N Colorado Bears,Montana Grizzlies,Jan 03 06:00PM ET,2026-01-02 23:04:24 UTC,Spread,0.0128117939803281,0.0,0.5320425632110974,1.0,1.0,-0.9
2026-01-02T23:21:55.563798+00:00,Montana St Bobcats vs. Northern Arizona Lumberjacks,Montana St Bobcats,Jan 03 08:00PM ET,2026-01-02 23:04:24 UTC,Spread,0.0144424253735896,-10.0,0.5336731946043589,-9.0,-9.0,-11.0
2026-01-02T23:21:55.564545+00:00,UC San Diego Tritons vs. Hawai'i Rainbow Warriors,UC San Diego Tritons,Jan 03 10:00PM ET,2026-01-02 23:04:24 UTC,Spread,0.0312040468018538,-0.5,0.5504348160326231,1.0,1.0,-2.55
2026-01-02T23:33:54.708751+00:00,Miami (OH) RedHawks vs. Akron Zips,N/A,Jan 03 03:30PM ET,2026-01-02 22:39:06 UTC,Over,0.0158335850426964,Over,0.5256375066113239,179.0,178.5,182.185
2026-01-03T00:39:54.352035+00:00,Eastern Michigan Eagles vs. Ohio Bobcats,Eastern Michigan Eagles,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Moneyline,0.035521572498401,Win,0.5233264505471815,105.0,105.0,0.5233264505471815
2026-01-03T01:08:39.718944+00:00,New Hampshire Wildcats vs. Vermont Catamounts,New Hampshire Wildcats,Jan 03 01:00PM ET,2026-01-03 00:42:46 UTC,Spread,0.0144424253735896,6.5,0.5336731946043589,7.5,7.5,4.4
2026-01-03T01:08:39.719911+00:00,High Point Panthers vs. Longwood Lancers,High Point Panthers,Jan 03 02:00PM ET,2026-01-03 00:42:46 UTC,Spread,0.0287684734810367,-18.0,0.547999242711806,-16.5,-16.5,-19.95
2026-01-03T01:08:39.720029+00:00,Buffalo Bulls vs. Ball State Cardinals,Buffalo Bulls,Jan 03 02:00PM ET,2026-01-02 22:24:09 UTC,Moneyline,0.0102731512325116,Win,0.7997468354430379,-375.0,-375.0,0.7997468354430379
2026-01-03T01:08:39.721484+00:00,UMass Lowell River Hawks vs. Albany Great Danes,UMass Lowell River Hawks,Jan 03 02:00PM ET,2026-01-03 00:42:46 UTC,Spread,0.0128117939803281,-2.0,0.5320425632110974,-1.0,-1.0,-3.1
2026-01-03T01:08:39.721670+00:00,Central Arkansas Bears vs. Stetson Hatters,Central Arkansas Bears,Jan 03 02:00PM ET,2026-01-03 00:42:46 UTC,Spread,0.0287684734810367,-11.0,0.547999242711806,-9.5,-9.5,-12.8
2026-01-03T01:08:39.722008+00:00,West Georgia Wolves vs. Eastern Kentucky Colonels,West Georgia Wolves,Jan 03 02:00PM ET,2026-01-03 00:42:46 UTC,Spread,0.0128117939803281,1.0,0.5320425632110974,2.0,2.0,-0.5499999999999999
2026-01-03T01:08:39.722234+00:00,Holy Cross Crusaders vs. Navy Midshipmen,Holy Cross Crusaders,Jan 03 02:00PM ET,2026-01-03 00:42:46 UTC,Spread,0.0144424253735896,4.5,0.5336731946043589,5.5,5.5,3.4000000000000004
2026-01-03T01:08:39.725029+00:00,Furman Paladins vs. Western Carolina Catamounts,Furman Paladins,Jan 03 04:00PM ET,2026-01-02 22:39:06 UTC,Moneyline,0.0122932328035193,Win,0.8218170423273289,-425.0,-425.0,0.8218170423273289
2026-01-03T01:08:39.729223+00:00,CSU Fullerton Titans vs. UC Irvine Anteaters,CSU Fullerton Titans,Jan 03 07:00PM ET,2026-01-02 23:04:24 UTC,Spread,0.0139702740544709,4.0,0.5320425632110974,4.0,5.0,2.9
2026-01-03T01:52:01.281434+00:00,New Hampshire Wildcats vs. Vermont Catamounts,N/A,Jan 03 01:00PM ET,2026-01-03 00:42:46 UTC,Over,0.0212832663635167,Over,0.5310871879321442,139.0,137.5,142.241329808453
2026-01-03T01:52:01.283960+00:00,Holy Cross Crusaders vs. Navy Midshipmen,N/A,Jan 03 02:00PM ET,2026-01-03 00:42:46 UTC,Over,0.0135218092181041,Over,0.5233257307867316,138.0,136.5,140.0
2026-01-03T01:52:01.285446+00:00,Bethune-Cookman Wildcats vs. Florida A&M Rattlers,Bethune-Cookman Wildcats,Jan 03 03:30PM ET,2026-01-03 01:10:23 UTC,Spread,0.0128117939803281,-9.0,0.5320425632110974,-8.0,-8.0,-9.9
2026-01-03T01:52:01.286409+00:00,Jackson St Tigers vs. Alcorn St Braves,N/A,Jan 03 04:00PM ET,2026-01-03 01:10:23 UTC,Over,0.0367678664201946,Over,0.5465717879888221,146.5,146.5,153.5
2026-01-03T01:52:01.287698+00:00,South Carolina St Bulldogs vs. Howard Bison,South Carolina St Bulldogs,Jan 03 04:00PM ET,2026-01-03 01:10:23 UTC,Spread,0.0128117939803281,8.5,0.5320425632110974,9.5,9.5,7.3
2026-01-03T01:52:01.287907+00:00,Winthrop Eagles vs. Gardner-Webb Bulldogs,Winthrop Eagles,Jan 03 04:00PM ET,2026-01-03 01:10:23 UTC,Spread,0.0128117939803281,-21.0,0.5320425632110974,-20.0,-20.0,-22.45
2026-01-03T01:52:01.289253+00:00,Grambling St Tigers vs. Prairie View Panthers,Grambling St Tigers,Jan 03 05:00PM ET,2026-01-03 01:10:23 UTC,Spread,0.0287684734810367,-6.5,0.547999242711806,-5.0,-5.0,-8.600000000000001
2026-01-03T01:52:01.289450+00:00,Austin Peay Governors vs. Jacksonville Dolphins,Austin Peay Governors,Jan 03 05:00PM ET,2026-01-03 01:10:23 UTC,Spread,0.0144424253735896,-12.0,0.5336731946043589,-11.0,-11.0,-13.85
2026-01-03T01:52:01.290184+00:00,Idaho Vandals vs. Eastern Washington Eagles,Idaho Vandals,Jan 03 05:00PM ET,2026-01-02 23:04:24 UTC,Moneyline,0.0145124931383342,Win,0.751309029934871,-280.0,-280.0,0.751309029934871
2026-01-03T01:52:01.290756+00:00,Miss Valley St Delta Devils vs. Alabama St Hornets,Miss Valley St Delta Devils,Jan 03 06:00PM ET,2026-01-03 01:10:23 UTC,Spread,0.0144424253735896,12.0,0.5336731946043589,13.0,13.0,10.15
2026-01-03T01:52:01.290960+00:00,Southern Jaguars vs. Texas Southern Tigers,Southern Jaguars,Jan 03 06:00PM ET,2026-01-03 01:10:23 UTC,Spread,0.0128117939803281,-8.0,0.5320425632110974,-7.0,-7.0,-9.2
2026-01-03T01:52:01.291728+00:00,Arkansas-Pine Bluff Golden Lions vs. Alabama A&M Bulldogs,Arkansas-Pine Bluff Golden Lions,Jan 03 06:30PM ET,2026-01-03 01:10:23 UTC,Spread,0.0128117939803281,1.0,0.5320425632110974,2.0,2.0,-0.05
2026-01-03T02:33:12.761879+00:00,Northwestern St Demons vs. New Orleans Privateers,N/A,Jan 03 04:30PM ET,2026-01-03 01:10:23 UTC,Over,0.0158414143796555,Over,0.525645335948283,151.0,151.0,156.46
2026-01-03T03:43:08.195615+00:00,High Point Panthers vs. Longwood Lancers,N/A,Jan 03 02:00PM ET,2026-01-03 00:42:46 UTC,Over,0.0137517570229503,Over,0.5375612808324742,161.0,160.5,166.19
2026-01-03T03:43:08.196875+00:00,UMass Lowell River Hawks vs. Albany Great Danes,UMass Lowell River Hawks,Jan 03 02:00PM ET,2026-01-03 00:42:46 UTC,Moneyline,0.0298099060749217,Win,0.594821726405891,-130.0,-130.0,0.594821726405891
