Capture Time,Game,Team,Game Time,Opening Odds Time,Edge Type,Edge Value,Predicted Outcome,Probability,Opening Line,Current Line,Model Projection
2026-02-25T22:11:43.581126+00:00,Louisiana Tech Bulldogs vs. Missouri St Bears,N/A,Feb 26 07:30PM ET,2026-02-25 20:45:07 UTC,Under,0.0103555120713323,Under,0.5341650358808562,,134.5,130.01638876210302
2026-02-26T00:34:22.233618+00:00,Drexel Dragons vs. Campbell Fighting Camels,Drexel Dragons,Feb 26 07:00PM ET,2026-02-25 23:45:04 UTC,Spread,0.0218021196685556,-2.0,0.5168516246190507,-1.5,-1.5,-2.65
2026-02-26T00:34:22.234782+00:00,Western Kentucky Hilltoppers vs. New Mexico St Aggies,New Mexico St Aggies,Feb 26 07:30PM ET,2026-02-25 20:45:07 UTC,Spread,0.0105114627326285,4.5,0.5320425632110974,5.5,5.5,3.25
2026-02-26T00:34:22.235876+00:00,Lindenwood Lions vs. Eastern Illinois Panthers,N/A,Feb 26 08:30PM ET,2026-02-25 23:16:19 UTC,Under,0.011130608835512,Under,0.5233257307867316,143.5,143.5,140.20499999999998
2026-02-26T00:34:22.236240+00:00,SIU-Edwardsville Cougars vs. Western Illinois Leathernecks,N/A,Feb 26 08:30PM ET,2026-02-25 23:57:07 UTC,Under,0.0178699212250362,Under,0.5300650431762558,135.5,135.5,130.47025377345102
2026-02-26T00:34:22.236627+00:00,Utah Tech Trailblazers vs. Abilene Christian Wildcats,Utah Tech Trailblazers,Feb 26 09:00PM ET,2026-02-26 00:14:44 UTC,Spread,0.0214780726531393,-4.5,0.5336731946043589,-3.5,-3.5,-6.3
2026-02-26T00:34:22.238706+00:00,Hampton Pirates vs. Charleston Cougars,Hampton Pirates,Feb 26 11:00AM ET,2026-02-25 20:45:07 UTC,Spread,0.0156009054477324,3.5,0.5336731946043589,4.5,4.5,2.2
2026-02-26T01:38:06.953920+00:00,UMBC Retrievers vs. Bryant Bulldogs,UMBC Retrievers,Feb 26 06:00PM ET,2026-02-26 01:34:55 UTC,Spread,0.0382396940814036,-13.0,0.5504348160326231,-11.5,-11.5,-14.8
2026-02-26T01:38:06.954256+00:00,Drexel Dragons vs. Campbell Fighting Camels,Drexel Dragons,Feb 26 07:00PM ET,2026-02-25 23:45:04 UTC,Moneyline,0.0348567127120639,Win,0.5697404336422964,,-115.0,0.5697404336422964
2026-02-26T01:38:06.954865+00:00,North Florida Ospreys vs. Florida Gulf Coast Eagles,North Florida Ospreys,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Spread,0.0128117939803281,4.5,0.5320425632110974,5.5,5.5,3.6
2026-02-26T01:38:06.955653+00:00,Jacksonville Dolphins vs. Stetson Hatters,Stetson Hatters,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Spread,0.0144424253735896,5.5,0.5336731946043589,6.5,6.5,4.55
2026-02-26T03:04:23.393917+00:00,North Florida Ospreys vs. Florida Gulf Coast Eagles,N/A,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Over,0.011130608835512,Over,0.5233257307867316,160.5,161.5,164.9684922485815
2026-02-26T03:04:23.398116+00:00,Montana St Bobcats vs. Portland St Vikings,N/A,Feb 26 09:00PM ET,2026-02-25 23:57:07 UTC,Under,0.0134423846601043,Under,0.5256375066113239,137.5,138.5,134.79500000000002
2026-02-26T04:39:37.106694+00:00,UMBC Retrievers vs. Bryant Bulldogs,UMBC Retrievers,Feb 26 06:00PM ET,2026-02-26 01:34:55 UTC,Moneyline,0.0124848264396341,Win,0.883452568375118,-675.0,-675.0,0.883452568375118
2026-02-26T04:39:37.108629+00:00,Wagner Seahawks vs. New Haven Chargers,Wagner Seahawks,Feb 26 07:00PM ET,2026-02-26 03:37:43 UTC,Moneyline,0.0117671932847691,Win,0.5862352783911522,,-135.0,0.5862352783911522
2026-02-26T04:39:37.109121+00:00,Presbyterian Blue Hose vs. High Point Panthers,Presbyterian Blue Hose,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Spread,0.0110837320477135,10.0,0.5160342270972185,11.5,10.5,9.8
2026-02-26T04:39:37.109382+00:00,Le Moyne Dolphins vs. Fairleigh Dickinson Knights,Le Moyne Dolphins,Feb 26 07:00PM ET,2026-02-26 03:37:43 UTC,Spread,0.0119011295695456,-6.0,0.5168516246190507,,-5.5,-6.65
2026-02-26T04:39:37.109423+00:00,Le Moyne Dolphins vs. Fairleigh Dickinson Knights,Le Moyne Dolphins,Feb 26 07:00PM ET,2026-02-26 03:37:43 UTC,Moneyline,0.0133778354805014,Win,0.690797190319211,,-210.0,0.690797190319211
2026-02-26T21:15:03.734850+00:00,Sacred Heart Pioneers vs. Mt. St. Mary's Mountaineers,Sacred Heart Pioneers,Feb 27 07:00PM ET,2026-02-26 20:26:13 UTC,Moneyline,0.0108885293272229,Win,0.5889476010571808,,-137,0.5889476010571808
2026-02-26T21:15:03.736336+00:00,South Alabama Jaguars vs. Southern Miss Golden Eagles,South Alabama Jaguars,Feb 27 08:30PM ET,2026-02-26 21:01:50 UTC,Moneyline,0.0242975516001766,Win,0.7212672485698737,,-230,0.7212672485698737
2026-02-27T18:15:41.708490+00:00,Cincinnati Bearcats vs. Oklahoma St Cowboys,Oklahoma St Cowboys,Feb 28 02:00PM ET,2026-02-27 18:00:19 UTC,Spread,0.0110837320477135,9.0,0.5160342270972185,,9.5,8.7
2026-02-27T18:15:41.708549+00:00,Cincinnati Bearcats vs. Oklahoma St Cowboys,N/A,Feb 28 02:00PM ET,2026-02-27 18:00:19 UTC,Over,0.0118564187013748,Over,0.5310871879321442,,147.5,152.49172617141448
2026-02-27T19:17:22.701499+00:00,Miami Hurricanes vs. Boston College Eagles,Boston College Eagles,Feb 28 02:00PM ET,2026-02-27 19:05:37 UTC,Spread,0.0119011295695456,15.0,0.5168516246190507,,15.5,14.85
2026-02-27T19:17:22.703125+00:00,Kansas St Wildcats vs. TCU Horned Frogs,Kansas St Wildcats,Feb 28 06:30PM ET,2026-02-27 19:05:37 UTC,Spread,0.0110837320477135,3.0,0.5160342270972185,,3.5,1.9
2026-02-27T20:11:14.556768+00:00,Northwestern Wildcats vs. Oregon Ducks,Northwestern Wildcats,Feb 28 02:00PM ET,2026-02-27 19:26:09 UTC,Moneyline,0.0397539114622641,Win,0.6638140618382041,,-166.0,0.6638140618382041
2026-02-27T22:08:05.352946+00:00,Northwestern Wildcats vs. Oregon Ducks,Northwestern Wildcats,Feb 28 02:00PM ET,2026-02-27 19:26:09 UTC,Spread,0.0214780726531393,-5.5,0.5336731946043589,,-4.5,-6.45
2026-02-27T23:09:24.346598+00:00,Utah State Aggies vs. Grand Canyon Antelopes,Grand Canyon Antelopes,Feb 28 10:00PM ET,2026-02-27 21:42:01 UTC,Spread,0.0110837320477135,9.0,0.5160342270972185,,9.5,8.8
2026-02-28T00:32:19.256923+00:00,Tenn-Martin Skyhawks vs. Tennessee St Tigers,Tenn-Martin Skyhawks,Feb 28 02:00PM ET,2026-02-27 23:05:29 UTC,Moneyline,0.0122340425531916,Win,0.6122340425531916,,-150.0,0.6122340425531916
2026-02-28T00:32:19.257123+00:00,Central Arkansas Bears vs. Queens University Royals,Central Arkansas Bears,Feb 28 02:00PM ET,2026-02-27 23:24:25 UTC,Spread,0.0241897189022821,-4.0,0.547999242711806,,-2.5,-6.699999999999999
2026-02-28T00:32:19.257165+00:00,Central Arkansas Bears vs. Queens University Royals,Central Arkansas Bears,Feb 28 02:00PM ET,2026-02-27 23:24:25 UTC,Moneyline,0.0454641302027374,Win,0.6517633428011627,,-154.0,0.6517633428011627
2026-02-28T00:32:19.258464+00:00,Montana St Bobcats vs. Sacramento St Hornets,Montana St Bobcats,Feb 28 03:00PM ET,2026-02-27 23:24:25 UTC,Spread,0.0105114627326285,-10.5,0.5320425632110974,-9.5,-9.5,-11.6
2026-02-28T00:32:19.261053+00:00,Northern Illinois Huskies vs. Ball State Cardinals,Northern Illinois Huskies,Feb 28 04:00PM ET,2026-02-27 23:24:25 UTC,Moneyline,0.0104150197628458,Win,0.5558695652173913,,-120.0,0.5558695652173913
2026-02-28T00:32:19.261675+00:00,SIU-Edwardsville Cougars vs. Eastern Illinois Panthers,SIU-Edwardsville Cougars,Feb 28 04:30PM ET,2026-02-27 23:24:25 UTC,Moneyline,0.0174138715732975,Win,0.731699585859012,,-250.0,0.731699585859012
2026-02-28T00:32:19.262621+00:00,San José St Spartans vs. Colorado St Rams,San José St Spartans,Feb 28 05:00PM ET,2026-02-27 23:24:25 UTC,Spread,0.0196973559193531,7.0,0.547999242711806,8.5,8.5,5.2
2026-02-28T00:32:19.262987+00:00,Sam Houston St Bearkats vs. Missouri St Bears,Sam Houston St Bearkats,Feb 28 05:30PM ET,2026-02-27 23:24:25 UTC,Spread,0.0241897189022821,-9.0,0.547999242711806,-7.5,-7.5,-10.9
2026-02-28T00:32:19.263033+00:00,Sam Houston St Bearkats vs. Missouri St Bears,Sam Houston St Bearkats,Feb 28 05:30PM ET,2026-02-27 23:24:25 UTC,Moneyline,0.0149681970551925,Win,0.7919289813689181,,-348.0,0.7919289813689181
2026-02-28T00:32:19.264984+00:00,Hofstra Pride vs. Stony Brook Seawolves,Stony Brook Seawolves,Feb 28 07:00PM ET,2026-02-28 00:11:17 UTC,Spread,0.0119011295695456,12.0,0.5168516246190507,,12.5,11.65
2026-02-28T00:32:19.265460+00:00,Fresno St Bulldogs vs. Boise State Broncos,Fresno St Bulldogs,Feb 28 07:30PM ET,2026-02-27 23:24:25 UTC,Spread,0.0299269535551794,4.0,0.547999242711806,6.5,5.5,2.3
2026-02-28T00:32:19.266274+00:00,UMKC Kangaroos vs. Oral Roberts Golden Eagles,UMKC Kangaroos,Feb 28 08:00PM ET,2026-02-27 23:24:25 UTC,Spread,0.0156009054477324,3.5,0.5336731946043589,4.5,4.5,2.4
2026-02-28T00:32:19.266947+00:00,Southern Utah Thunderbirds vs. Utah Tech Trailblazers,Utah Tech Trailblazers,Feb 28 08:30PM ET,2026-02-27 23:24:25 UTC,Spread,0.0121951219512195,-1.5,0.5,-1.5,-1.5,-1.4
2026-02-28T00:32:19.267301+00:00,Loyola Marymount Lions vs. Seattle Redhawks,N/A,Feb 28 09:00PM ET,2026-02-27 23:24:25 UTC,Under,0.0134423846601043,Under,0.5256375066113239,136.5,136.5,133.32999999999998
2026-02-28T01:37:03.768007+00:00,CSU Bakersfield Roadrunners vs. Long Beach St 49ers,N/A,Feb 28 09:30PM ET,2026-02-27 23:51:54 UTC,Under,0.011130608835512,Under,0.5233257307867316,153.5,154.5,151.31268119330548
