Capture Time,Game,Team,Game Time,Opening Odds Time,Edge Type,Edge Value,Predicted Outcome,Probability,Opening Line,Current Line,Model Projection
2026-01-28T22:09:58.435564+00:00,Chattanooga Mocs vs. Wofford Terriers,Chattanooga Mocs,Jan 29 06:00PM ET,2026-01-28 21:25:37 UTC,Moneyline,0.0100397311726533,Win,0.507564483647901,,101.0,0.507564483647901
2026-01-28T23:10:10.032251+00:00,Mercer Bears vs. UNC Greensboro Spartans,Mercer Bears,Jan 29 07:00PM ET,2026-01-28 22:44:53 UTC,Spread,0.0355768628731032,-14.5,0.5638787496655561,-12.5,-12.5,-17.4
2026-01-28T23:10:10.032380+00:00,Drexel Dragons vs. Hampton Pirates,Drexel Dragons,Jan 29 07:00PM ET,2026-01-28 22:44:53 UTC,Spread,0.0470215418096053,-5.0,0.5519720368591103,-3.5,-3.5,-7.2
2026-01-28T23:10:10.032991+00:00,Hofstra Pride vs. Charleston Cougars,Hofstra Pride,Jan 29 07:00PM ET,2026-01-28 20:47:33 UTC,Spread,0.0198474412598779,-5.5,0.5320425632110974,-4.5,-4.5,-6.6
2026-01-28T23:10:10.033540+00:00,UL Monroe Warhawks vs. Georgia Southern Eagles,N/A,Jan 29 07:30PM ET,2026-01-28 22:44:53 UTC,Over,0.011130608835512,Over,0.5233257307867316,160.5,160.5,164.72
2026-01-28T23:10:10.034509+00:00,Memphis Tigers vs. Florida Atlantic Owls,Memphis Tigers,Jan 29 08:00PM ET,2026-01-28 20:47:33 UTC,Moneyline,0.010509624880023,Win,0.5757270161843708,-122.0,-130.0,0.5757270161843708
2026-01-29T00:35:20.369542+00:00,The Citadel Bulldogs vs. VMI Keydets,The Citadel Bulldogs,Jan 29 07:00PM ET,2026-01-28 22:44:53 UTC,Spread,0.0119011295695456,-3.0,0.5168516246190507,-2.5,-2.5,-4.3
2026-01-29T01:37:47.323311+00:00,New Hampshire Wildcats vs. UMass Lowell River Hawks,New Hampshire Wildcats,Jan 29 06:00PM ET,2026-01-29 00:50:26 UTC,Spread,0.0266252922230992,-4.0,0.5504348160326231,,-2.5,-6.0
2026-01-29T01:37:47.323362+00:00,New Hampshire Wildcats vs. UMass Lowell River Hawks,New Hampshire Wildcats,Jan 29 06:00PM ET,2026-01-29 00:50:26 UTC,Moneyline,0.0256649082017513,Win,0.6288395113763545,,-152.0,0.6288395113763545
2026-01-29T01:37:47.323599+00:00,Binghamton Bearcats vs. Bryant Bulldogs,Binghamton Bearcats,Jan 29 06:00PM ET,2026-01-29 00:50:26 UTC,Moneyline,0.0111016630080461,Win,0.5160521580575511,,-102.0,0.5160521580575511
2026-01-29T01:37:47.323741+00:00,UNC Asheville Bulldogs vs. Gardner-Webb Bulldogs,UNC Asheville Bulldogs,Jan 29 06:30PM ET,2026-01-29 00:50:26 UTC,Spread,0.0241897189022821,-19.0,0.547999242711806,,-17.5,-21.0
2026-01-29T01:37:47.324069+00:00,Drexel Dragons vs. Hampton Pirates,Drexel Dragons,Jan 29 07:00PM ET,2026-01-28 22:44:53 UTC,Moneyline,0.0396224166520811,Win,0.6759860530157175,,-175.0,0.6759860530157175
2026-01-29T01:37:47.324901+00:00,The Citadel Bulldogs vs. VMI Keydets,The Citadel Bulldogs,Jan 29 07:00PM ET,2026-01-28 22:44:53 UTC,Moneyline,0.0276156547626029,Win,0.602083739868986,,-135.0,0.602083739868986
2026-01-29T01:37:47.326208+00:00,UT-Arlington Mavericks vs. Southern Utah Thunderbirds,UT-Arlington Mavericks,Jan 29 08:00PM ET,2026-01-29 00:50:26 UTC,Spread,0.0214780726531393,-9.5,0.5336731946043589,-8.5,-8.5,-10.7
2026-01-29T01:37:47.326244+00:00,UT-Arlington Mavericks vs. Southern Utah Thunderbirds,UT-Arlington Mavericks,Jan 29 08:00PM ET,2026-01-29 00:50:26 UTC,Moneyline,0.0223705563135364,Win,0.8001483340913143,,-350.0,0.8001483340913143
2026-01-29T04:37:17.206124+00:00,Charleston Southern Buccaneers vs. Radford Highlanders,Charleston Southern Buccaneers,Jan 29 07:00PM ET,2026-01-29 03:35:15 UTC,Spread,0.0198474412598779,-4.5,0.5320425632110974,-3.5,-3.5,-6.3
2026-01-29T04:37:17.206178+00:00,Charleston Southern Buccaneers vs. Radford Highlanders,Charleston Southern Buccaneers,Jan 29 07:00PM ET,2026-01-29 03:35:15 UTC,Moneyline,0.0335038430336603,Win,0.6413469802885623,,-155.0,0.6413469802885623
2026-01-29T04:37:17.206598+00:00,North Florida Ospreys vs. Stetson Hatters,North Florida Ospreys,Jan 29 07:00PM ET,2026-01-29 03:35:15 UTC,Moneyline,0.0199748398837794,Win,0.554858560814012,,-115.0,0.554858560814012
2026-01-29T04:37:17.210491+00:00,Tennessee St Tigers vs. Arkansas-Little Rock Trojans,Tennessee St Tigers,Jan 29 08:30PM ET,2026-01-29 02:38:07 UTC,Spread,0.0131155217815734,-7.0,0.547999242711806,-5.5,-5.5,-8.8
2026-01-29T04:37:17.210819+00:00,Eastern Illinois Panthers vs. Tenn-Martin Skyhawks,Eastern Illinois Panthers,Jan 29 08:30PM ET,2026-01-29 02:38:07 UTC,Spread,0.0236701500666575,3.0,0.5519720368591103,4.5,4.5,0.9
2026-01-29T05:23:08.096957+00:00,Chicago St Cougars vs. St. Francis (PA) Red Flash,N/A,Jan 29 07:00PM ET,2026-01-29 04:57:30 UTC,Over,0.0188673826669464,Over,0.5426769064764703,,139.5,145.81469735808798
2026-01-29T05:23:08.097082+00:00,Chicago St Cougars vs. St. Francis (PA) Red Flash,Chicago St Cougars,Jan 29 07:00PM ET,2026-01-29 04:57:30 UTC,Spread,0.0121951219512195,-1.5,0.5,,-1.5,-1.75
2026-01-29T05:23:08.097125+00:00,Chicago St Cougars vs. St. Francis (PA) Red Flash,Chicago St Cougars,Jan 29 07:00PM ET,2026-01-29 04:57:30 UTC,Moneyline,0.0117996305592843,Win,0.5356091543688082,,-110.0,0.5356091543688082
2026-01-29T07:21:48.318917+00:00,Wagner Seahawks vs. Central Connecticut St Blue Devils,N/A,Jan 29 07:30PM ET,2026-01-29 03:35:15 UTC,Over,0.0134423846601043,Over,0.5256375066113239,143.5,143.5,146.65
2026-01-29T20:10:53.274249+00:00,Canisius Golden Griffins vs. Marist Red Foxes,Canisius Golden Griffins,Jan 30 07:00PM ET,2026-01-29 20:08:37 UTC,Spread,0.0154719658609231,10.5,0.5347027350916924,11.5,11.5,9.15
2026-01-29T20:10:53.274376+00:00,Detroit Mercy Titans vs. Northern Kentucky Norse,Detroit Mercy Titans,Jan 30 07:00PM ET,2026-01-29 19:54:56 UTC,Spread,0.0105114627326285,4.5,0.5320425632110974,5.5,5.5,3.1
2026-01-29T20:10:53.276320+00:00,VCU Rams vs. Loyola (Chi) Ramblers,VCU Rams,Jan 30 09:00PM ET,2026-01-29 19:54:56 UTC,Spread,0.0241897189022821,-21.0,0.547999242711806,,-19.5,-22.8
2026-01-29T20:10:53.276572+00:00,Nevada Wolf Pack vs. UNLV Rebels,Nevada Wolf Pack,Jan 30 10:00PM ET,2026-01-29 19:54:56 UTC,Spread,0.0198474412598779,-9.5,0.5320425632110974,,-8.5,-11.0
2026-01-30T20:10:14.033723+00:00,Missouri Tigers vs. Mississippi St Bulldogs,Mississippi St Bulldogs,Jan 31 03:30PM ET,2026-01-30 20:07:08 UTC,Spread,0.0110837320477135,6.0,0.5160342270972185,,6.5,5.2
2026-01-30T23:10:01.003688+00:00,Mercer Bears vs. VMI Keydets,Mercer Bears,Jan 31 02:00PM ET,2026-01-30 22:42:57 UTC,Spread,0.0400692258560322,-20.0,0.5638787496655561,-18.5,-18.0,-22.65
2026-01-30T23:10:01.004029+00:00,Buffalo Bulls vs. Ohio Bobcats,Buffalo Bulls,Jan 31 02:00PM ET,2026-01-30 22:42:57 UTC,Moneyline,0.028720698119824,Win,0.6583503277494537,,-170.0,0.6583503277494537
2026-01-30T23:10:01.004348+00:00,Monmouth Hawks vs. Hofstra Pride,Hofstra Pride,Jan 31 02:00PM ET,2026-01-30 22:42:57 UTC,Moneyline,0.011190476190476,Win,0.5349999999999999,,-110.0,0.5349999999999999
2026-01-30T23:10:01.005678+00:00,UT-Arlington Mavericks vs. Cal Baptist Lancers,UT-Arlington Mavericks,Jan 31 03:00PM ET,2026-01-30 22:42:57 UTC,Moneyline,0.012387759955606,Win,0.5245828819068256,,-105.0,0.5245828819068256
2026-01-30T23:10:01.005924+00:00,Weber State Wildcats vs. Idaho State Bengals,Weber State Wildcats,Jan 31 03:00PM ET,2026-01-30 22:55:15 UTC,Moneyline,0.0166961736794044,Win,0.5911642587857875,,-135.0,0.5911642587857875
2026-01-30T23:10:01.007948+00:00,Miami Hurricanes vs. California Golden Bears,California Golden Bears,Jan 31 04:00PM ET,2026-01-30 20:25:21 UTC,Spread,0.0198474412598779,9.5,0.5320425632110974,10.5,10.5,7.4
2026-01-30T23:10:01.008139+00:00,Richmond Spiders vs. Davidson Wildcats,Richmond Spiders,Jan 31 04:30PM ET,2026-01-30 22:55:15 UTC,Moneyline,0.010997605764232,Win,0.5854656908706151,,-135.0,0.5854656908706151
2026-01-30T23:10:01.008436+00:00,Eastern Illinois Panthers vs. SE Missouri St Redhawks,Eastern Illinois Panthers,Jan 31 04:30PM ET,2026-01-30 22:55:15 UTC,Spread,0.0108932112821685,3.5,0.5347027350916924,4.5,4.5,1.65
2026-01-30T23:10:01.008894+00:00,Portland St Vikings vs. Montana St Bobcats,N/A,Jan 31 05:00PM ET,2026-01-30 22:55:15 UTC,Under,0.011130608835512,Under,0.5233257307867316,,140.5,136.82
2026-01-30T23:10:01.009126+00:00,Tarleton State Texans vs. Utah Tech Trailblazers,Tarleton State Texans,Jan 31 05:00PM ET,2026-01-30 22:55:15 UTC,Moneyline,0.0555333971629419,Win,0.5904171180931744,,-115.0,0.5904171180931744
2026-01-30T23:10:01.009611+00:00,San Diego Toreros vs. Oregon St Beavers,San Diego Toreros,Jan 31 06:00PM ET,2026-01-30 22:55:15 UTC,Moneyline,0.0162378112277916,Win,0.599571144561125,,-140.0,0.599571144561125
2026-01-30T23:10:01.011560+00:00,William & Mary Tribe vs. Campbell Fighting Camels,William & Mary Tribe,Jan 31 12:00PM ET,2026-01-30 22:42:57 UTC,Moneyline,0.0135190535785957,Win,0.7822211418683128,,-332.0,0.7822211418683128
2026-01-31T00:33:35.699568+00:00,Western Carolina Catamounts vs. Samford Bulldogs,Western Carolina Catamounts,Jan 31 01:00PM ET,2026-01-30 23:53:00 UTC,Spread,0.0110837320477135,-2.0,0.5160342270972185,,-1.5,-3.2
2026-01-31T00:33:35.699624+00:00,Western Carolina Catamounts vs. Samford Bulldogs,Western Carolina Catamounts,Jan 31 01:00PM ET,2026-01-30 23:53:00 UTC,Moneyline,0.0322186425329767,Win,0.5735030462027015,,-118.0,0.5735030462027015
2026-01-31T00:33:35.706130+00:00,Tarleton State Texans vs. Utah Tech Trailblazers,N/A,Jan 31 05:00PM ET,2026-01-30 22:55:15 UTC,Over,0.0160927467242296,Over,0.5341650358808562,,147.5,153.0
2026-01-31T00:33:35.706238+00:00,Tarleton State Texans vs. Utah Tech Trailblazers,Tarleton State Texans,Jan 31 05:00PM ET,2026-01-30 22:55:15 UTC,Spread,0.047999242711806,-3.0,0.547999242711806,,-1.5,-4.7
2026-01-31T00:33:35.710266+00:00,William & Mary Tribe vs. Campbell Fighting Camels,William & Mary Tribe,Jan 31 12:00PM ET,2026-01-30 22:42:57 UTC,Spread,0.0139702740544709,-8.5,0.5320425632110974,-6.5,-7.5,-10.1
2026-01-31T01:37:24.766335+00:00,Western Illinois Leathernecks vs. Tenn-Martin Skyhawks,N/A,Jan 31 04:30PM ET,2026-01-30 22:55:15 UTC,Under,0.0188920659809246,Under,0.5310871879321442,136.5,136.5,131.95123442960602
2026-01-31T01:37:24.769023+00:00,St. Bonaventure Bonnies vs. George Mason Patriots,George Mason Patriots,Jan 31 06:30PM ET,2026-01-30 23:24:48 UTC,Moneyline,0.0105333971629418,Win,0.5454171180931744,,-115.0,0.5454171180931744
2026-01-31T01:37:24.769969+00:00,South Alabama Jaguars vs. Georgia St Panthers,South Alabama Jaguars,Jan 31 08:00PM ET,2026-01-31 00:48:56 UTC,Moneyline,0.0258955544003889,Win,0.7107590779735898,,-217.0,0.7107590779735898
2026-01-31T01:37:24.770080+00:00,UC Riverside Highlanders vs. Cal Poly Mustangs,UC Riverside Highlanders,Jan 31 08:00PM ET,2026-01-31 00:48:56 UTC,Spread,0.0160342270972184,-2.0,0.5160342270972185,,-1.5,-2.55
2026-01-31T01:37:24.770120+00:00,UC Riverside Highlanders vs. Cal Poly Mustangs,UC Riverside Highlanders,Jan 31 08:00PM ET,2026-01-31 00:48:56 UTC,Moneyline,0.0155333971629418,Win,0.5504171180931744,,-115.0,0.5504171180931744
2026-01-31T01:37:24.771163+00:00,UTEP Miners vs. Delaware Blue Hens,Delaware Blue Hens,Jan 31 09:00PM ET,2026-01-31 00:48:56 UTC,Spread,0.0108932112821685,4.0,0.5347027350916924,,5.0,3.05
2026-01-31T02:58:30.575019+00:00,Le Moyne Dolphins vs. Stonehill Skyhawks,Le Moyne Dolphins,Jan 31 01:00PM ET,2026-01-31 02:38:45 UTC,Spread,0.0225602721532279,-6.0,0.5519720368591103,-4.5,-4.5,-8.55
2026-01-31T02:58:30.575070+00:00,Le Moyne Dolphins vs. Stonehill Skyhawks,Le Moyne Dolphins,Jan 31 01:00PM ET,2026-01-31 02:38:45 UTC,Moneyline,0.0316144238309786,Win,0.7090337786696883,,-210.0,0.7090337786696883
2026-01-31T02:58:30.575984+00:00,North Florida Ospreys vs. Lipscomb Bisons,North Florida Ospreys,Jan 31 02:00PM ET,2026-01-31 02:38:45 UTC,Spread,0.0241897189022821,11.0,0.547999242711806,12.5,12.5,8.600000000000001
2026-01-31T02:58:30.578285+00:00,Stetson Hatters vs. North Alabama Lions,Stetson Hatters,Jan 31 02:00PM ET,2026-01-31 02:38:45 UTC,Moneyline,0.0307879392641471,Win,0.6226246739580247,,-145.0,0.6226246739580247
2026-01-31T02:58:30.586004+00:00,Loyola Marymount Lions vs. Santa Clara Broncos,N/A,Jan 31 09:00PM ET,2026-01-30 23:40:40 UTC,Under,0.0150273245156959,Under,0.5388368483252198,,152.5,146.5
2026-01-31T02:58:30.586881+00:00,Sacramento St Hornets vs. Montana Grizzlies,Montana Grizzlies,Jan 31 10:00PM ET,2026-01-30 23:40:40 UTC,Moneyline,0.0125719402569853,Win,0.6616947472745293,,-185.0,0.6616947472745293
2026-01-31T03:50:43.383217+00:00,Wagner Seahawks vs. Fairleigh Dickinson Knights,N/A,Jan 31 01:00PM ET,2026-01-31 02:38:45 UTC,Over,0.0103555120713323,Over,0.5341650358808562,138.5,136.5,141.5364484040285
2026-01-31T03:50:43.383328+00:00,Wagner Seahawks vs. Fairleigh Dickinson Knights,Wagner Seahawks,Jan 31 01:00PM ET,2026-01-31 02:38:45 UTC,Spread,0.0347027350916924,-2.5,0.5347027350916924,-2.5,-1.5,-4.050000000000001
2026-01-31T03:50:43.383364+00:00,Wagner Seahawks vs. Fairleigh Dickinson Knights,Wagner Seahawks,Jan 31 01:00PM ET,2026-01-31 02:38:45 UTC,Moneyline,0.0334532476620401,Win,0.5680852822940747,,-115.0,0.5680852822940747
2026-01-31T03:50:43.385537+00:00,Bucknell Bison vs. Boston Univ. Terriers,Bucknell Bison,Jan 31 02:00PM ET,2026-01-31 02:38:45 UTC,Moneyline,0.0147620616960396,Win,0.5028572997912777,,105.0,0.5028572997912777
2026-01-31T03:50:43.387087+00:00,Howard Bison vs. Norfolk St Spartans,N/A,Jan 31 04:00PM ET,2026-01-31 03:33:04 UTC,Under,0.0118564187013748,Under,0.5310871879321442,144.5,144.5,139.91
2026-01-31T03:50:43.388951+00:00,Delaware St Hornets vs. Maryland-Eastern Shore Hawks,N/A,Jan 31 04:30PM ET,2026-01-31 03:33:04 UTC,Under,0.0188673826669464,Under,0.5426769064764703,,128.5,122.42
2026-01-31T03:50:43.390248+00:00,Incarnate Word Cardinals vs. UT Rio Grande Valley Vaqueros,UT Rio Grande Valley Vaqueros,Jan 31 05:00PM ET,2026-01-31 03:33:04 UTC,Spread,0.0210230513267407,0.0,0.5504348160326231,,1.5,-1.9
2026-01-31T03:50:43.390284+00:00,Incarnate Word Cardinals vs. UT Rio Grande Valley Vaqueros,UT Rio Grande Valley Vaqueros,Jan 31 05:00PM ET,2026-01-31 03:33:04 UTC,Moneyline,0.0177493464867318,Win,0.5202245940114844,,-101.0,0.5202245940114844
2026-01-31T03:50:43.390670+00:00,New Orleans Privateers vs. Northwestern St Demons,New Orleans Privateers,Jan 31 06:00PM ET,2026-01-31 03:33:04 UTC,Moneyline,0.0306539074960127,Win,0.6670175438596491,,-175.0,0.6670175438596491
2026-01-31T04:34:57.252471+00:00,Bucknell Bison vs. Boston Univ. Terriers,Bucknell Bison,Jan 31 02:00PM ET,2026-01-31 02:38:45 UTC,Spread,0.0214780726531393,0.5,0.5336731946043589,1.5,1.5,-1.0
2026-01-31T04:34:57.260845+00:00,Lamar Cardinals vs. McNeese Cowboys,Lamar Cardinals,Jan 31 07:00PM ET,2026-01-31 04:19:01 UTC,Spread,0.0266252922230992,9.0,0.5504348160326231,,10.5,7.15
2026-01-31T04:34:57.262462+00:00,Southern Indiana Screaming Eagles vs. SIU-Edwardsville Cougars,N/A,Jan 31 08:30PM ET,2026-01-31 00:48:56 UTC,Under,0.0134423846601043,Under,0.5256375066113239,,131.5,127.815
2026-01-31T05:20:25.497694+00:00,Alcorn St Braves vs. Southern Jaguars,Alcorn St Braves,Jan 31 04:00PM ET,2026-01-31 03:33:04 UTC,Spread,0.0241897189022821,6.0,0.547999242711806,6.5,7.5,3.7
2026-01-31T07:13:55.714956+00:00,Vermont Catamounts vs. NJIT Highlanders,NJIT Highlanders,Jan 31 04:30PM ET,2026-01-31 03:33:04 UTC,Spread,0.0132895015587953,12.0,0.5336731946043589,,13.0,11.1
2026-01-31T17:08:43.117620+00:00,Bellarmine Knights vs. Queens University Royals,Bellarmine Knights,Jan 31 02:00PM ET,2026-01-31 16:44:18 UTC,Spread,0.0131155217815734,4.0,0.547999242711806,5.5,5.5,1.9
2026-01-31T22:07:25.897986+00:00,Colorado Buffaloes vs. TCU Horned Frogs,TCU Horned Frogs,Feb 01 02:00PM ET,2026-01-31 21:38:39 UTC,Moneyline,0.0160035890776897,Win,0.5375237355978363,,-109.0,0.5375237355978363
2026-01-31T23:07:49.609457+00:00,Canisius Golden Griffins vs. Siena Saints,Canisius Golden Griffins,Feb 01 01:00PM ET,2026-01-31 22:40:56 UTC,Spread,0.0173678180739622,8.0,0.5173678180739623,,8.5,7.3
2026-01-31T23:07:49.609763+00:00,Penn State Nittany Lions vs. Minnesota Golden Gophers,Minnesota Golden Gophers,Feb 01 02:00PM ET,2026-01-31 22:40:56 UTC,Spread,0.0168516246190506,-2.0,0.5168516246190507,,-1.5,-2.2
2026-01-31T23:07:49.610509+00:00,Florida Atlantic Owls vs. East Carolina Pirates,Florida Atlantic Owls,Feb 01 02:00PM ET,2026-01-31 22:40:56 UTC,Spread,0.0400692258560322,-14.5,0.5638787496655561,,-12.5,-17.0
2026-01-31T23:07:49.610876+00:00,Rider Broncs vs. Saint Peter's Peacocks,Rider Broncs,Feb 01 02:00PM ET,2026-01-31 22:40:56 UTC,Spread,0.0173678180739622,7.0,0.5173678180739623,,7.5,6.0
2026-01-31T23:07:49.611971+00:00,Oakland Golden Grizzlies vs. Northern Kentucky Norse,Oakland Golden Grizzlies,Feb 01 03:00PM ET,2026-01-31 22:40:56 UTC,Spread,0.0160342270972184,-7.0,0.5160342270972185,,-6.5,-8.1
2026-02-01T20:08:27.768365+00:00,Charleston Southern Buccaneers vs. Gardner-Webb Bulldogs,Charleston Southern Buccaneers,Feb 02 06:00PM ET,2026-02-01 19:28:23 UTC,Spread,0.0287684734810367,-19.0,0.547999242711806,-17.5,-17.5,-21.55
2026-02-01T20:08:27.768596+00:00,Holy Cross Crusaders vs. Boston Univ. Terriers,Holy Cross Crusaders,Feb 02 07:00PM ET,2026-02-01 19:40:20 UTC,Spread,0.0287226995548539,0.5,0.5336731946043589,1.5,1.5,-0.95
2026-02-01T20:08:27.769159+00:00,Northwestern St Demons vs. Nicholls St Colonels,Northwestern St Demons,Feb 02 07:30PM ET,2026-02-01 19:40:20 UTC,Spread,0.0121951219512195,-1.5,0.5,-1.5,-1.5,-1.05
2026-02-01T20:08:27.769346+00:00,Stephen F. Austin Lumberjacks vs. McNeese Cowboys,Stephen F. Austin Lumberjacks,Feb 02 07:30PM ET,2026-02-01 19:40:20 UTC,Spread,0.0322231940397691,1.5,0.5671069149700017,2.5,3.5,-2.1
2026-02-01T20:08:27.769628+00:00,Alcorn St Braves vs. Grambling St Tigers,Alcorn St Braves,Feb 02 08:00PM ET,2026-02-01 19:40:20 UTC,Spread,0.0266252922230992,4.0,0.5504348160326231,5.5,5.5,2.0
2026-02-01T20:08:27.770232+00:00,Texas Tech Red Raiders vs. Kansas Jayhawks,Kansas Jayhawks,Feb 02 09:00PM ET,2026-02-01 16:57:45 UTC,Spread,0.0139702740544709,3.5,0.5320425632110974,2.5,4.5,2.1
