Date,Team1,Team2,Prediction,Spread
2026-02-23,6 Houston at 19 Kansas B12,9:00 pm ESPN,"Lawrence, KS
Allen Fieldhouse",86.01
2026-02-23,15 Louisville at 30 North Carolina ACC,7:00 pm ESPN,"Chapel Hill, NC
Dean E. Smith Center",84.72
2026-02-23,130 UT Rio Grande Valley at 61 McNeese Slnd,7:30 pm ESPN+,"Lake Charles, LA
Townsley Law Arena",38.13
2026-02-23,270 Incarnate Word at 275 Northwestern St. Slnd,7:30 pm ESPN+,"Natchitoches, LA
Prather Coliseum",30.64
2026-02-23,191 Texas A&M Corpus Chris at 291 Southeastern Louisiana Slnd,7:00 pm ESPN+,"Hammond, LA
Pride Roofing University Cente",29.95
2026-02-23,248 Nicholls at 210 Lamar Slnd,7:00 pm CBS Sports Network,"Beaumont, TX
Montagne Center",29.96
2026-02-23,298 Houston Christian at 283 East Texas A&M Slnd,7:30 pm ESPN+,"Commerce, TX
East Texas A&M Field House",28.07
2026-02-23,188 New Orleans at 89 Stephen F. Austin Slnd,7:30 pm ESPN+,"Nacogdoches, TX
Johnson Coliseum",27.98
2026-02-23,365 Mississippi Valley St. at 284 Grambling St. SWAC,8:30 pm,"Grambling, LA
Hobdy Assembly Center",8.99
